exception,location,date,temperature,pressure,humidity,pm1,pm2,pm10,gas,tvoc,eco2
,NO LOCATION,2024-08-25 00:11:26,34.05°C,1007.84hPa,73.71%,0.00,0.00,0.00,380.83kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:26,34.05°C,1007.84hPa,73.71%,0.00,0.00,0.00,380.83kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:27,34.04°C,1007.83hPa,73.73%,0.00,0.00,0.00,379.31kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:29,34.03°C,1007.83hPa,73.78%,0.00,0.00,0.00,381.26kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:30,34.02°C,1007.83hPa,73.80%,0.00,0.00,0.00,380.39kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:30,34.02°C,1007.83hPa,73.80%,0.00,0.00,0.00,380.39kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:31,34.01°C,1007.83hPa,73.86%,0.00,0.00,0.00,382.58kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:33,34.00°C,1007.83hPa,73.89%,0.00,0.00,0.00,381.48kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:33,34.00°C,1007.83hPa,73.89%,0.00,0.00,0.00,381.48kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:34,33.99°C,1007.83hPa,73.94%,0.00,0.00,0.00,379.96kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:35,33.98°C,1007.83hPa,73.97%,0.00,0.00,0.00,380.39kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:37,33.97°C,1007.83hPa,74.01%,0.00,0.00,0.00,381.05kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:37,33.97°C,1007.83hPa,74.01%,0.00,0.00,0.00,381.05kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:38,33.96°C,1007.84hPa,74.05%,0.00,0.00,0.00,379.96kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:40,33.95°C,1007.84hPa,74.09%,0.00,0.00,0.00,381.05kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:41,33.94°C,1007.83hPa,74.14%,0.00,0.00,0.00,381.70kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:41,33.94°C,1007.83hPa,74.14%,0.00,0.00,0.00,381.70kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:42,33.93°C,1007.82hPa,74.16%,0.00,0.00,0.00,380.18kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:44,33.92°C,1007.82hPa,74.22%,0.00,0.00,0.00,381.48kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:45,33.91°C,1007.82hPa,74.28%,0.00,0.00,0.00,383.90kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:45,33.91°C,1007.82hPa,74.28%,0.00,0.00,0.00,383.90kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:46,33.90°C,1007.83hPa,74.30%,0.00,0.00,0.00,382.36kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:48,33.89°C,1007.83hPa,74.34%,0.00,0.00,0.00,381.70kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:49,33.89°C,1007.83hPa,74.37%,0.00,0.00,0.00,381.70kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:49,33.89°C,1007.83hPa,74.37%,0.00,0.00,0.00,381.26kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:50,33.88°C,1007.82hPa,74.40%,0.00,0.00,0.00,381.70kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:52,33.87°C,1007.82hPa,74.45%,0.00,0.00,0.00,383.24kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:52,33.87°C,1007.82hPa,74.45%,0.00,0.00,0.00,383.24kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:53,33.86°C,1007.82hPa,74.51%,0.00,0.00,0.00,380.83kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:55,33.85°C,1007.82hPa,74.56%,0.00,0.00,0.00,381.70kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:56,33.85°C,1007.82hPa,74.59%,0.00,0.00,0.00,383.68kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:56,33.85°C,1007.82hPa,74.59%,0.00,0.00,0.00,383.68kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:57,33.84°C,1007.82hPa,74.63%,0.00,0.00,0.00,381.70kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:11:59,33.83°C,1007.81hPa,74.66%,0.00,0.00,0.00,383.02kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:00,33.82°C,1007.81hPa,74.70%,0.00,0.00,0.00,383.24kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:00,33.82°C,1007.81hPa,74.70%,0.00,0.00,0.00,383.24kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:01,33.81°C,1007.81hPa,74.73%,0.00,0.00,0.00,382.58kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:03,33.81°C,1007.81hPa,74.75%,0.00,0.00,0.00,380.83kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:04,33.80°C,1007.81hPa,74.79%,0.00,0.00,0.00,380.83kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:04,33.80°C,1007.81hPa,74.79%,0.00,0.00,0.00,382.80kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:06,33.79°C,1007.81hPa,74.84%,0.00,0.00,0.00,382.58kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:07,33.78°C,1007.82hPa,74.87%,0.00,0.00,0.00,383.90kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:07,33.78°C,1007.82hPa,74.87%,0.00,0.00,0.00,383.90kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:08,33.78°C,1007.81hPa,74.93%,0.00,0.00,0.00,383.02kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:10,33.77°C,1007.81hPa,74.95%,0.00,0.00,0.00,383.90kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:11,33.76°C,1007.81hPa,74.98%,0.00,0.00,0.00,383.46kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:11,33.76°C,1007.81hPa,74.98%,0.00,0.00,0.00,383.46kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:12,33.76°C,1007.82hPa,75.03%,0.00,0.00,0.00,383.46kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:14,33.75°C,1007.81hPa,75.06%,0.00,0.00,0.00,384.34kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:15,33.75°C,1007.82hPa,75.07%,0.00,0.00,0.00,384.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:15,33.75°C,1007.82hPa,75.07%,0.00,0.00,0.00,384.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:16,33.74°C,1007.82hPa,75.10%,0.00,0.00,0.00,385.45kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:18,33.74°C,1007.82hPa,75.13%,0.00,0.00,0.00,384.34kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:18,33.74°C,1007.82hPa,75.13%,0.00,0.00,0.00,384.34kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:19,33.73°C,1007.82hPa,75.15%,0.00,0.00,0.00,385.23kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:21,33.73°C,1007.82hPa,75.16%,0.00,0.00,0.00,385.45kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:22,33.73°C,1007.82hPa,75.18%,0.00,0.00,0.00,383.24kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:22,33.73°C,1007.82hPa,75.18%,0.00,0.00,0.00,383.24kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:23,33.73°C,1007.82hPa,75.21%,0.00,0.00,0.00,383.46kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:25,33.72°C,1007.83hPa,75.24%,0.00,0.00,0.00,382.36kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:26,33.72°C,1007.82hPa,75.26%,0.00,0.00,0.00,385.68kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:26,33.72°C,1007.82hPa,75.26%,0.00,0.00,0.00,385.68kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:27,33.71°C,1007.83hPa,75.28%,0.00,0.00,0.00,383.90kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:29,33.71°C,1007.83hPa,75.30%,0.00,0.00,0.00,386.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:30,33.71°C,1007.83hPa,75.32%,0.00,0.00,0.00,387.02kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:30,33.71°C,1007.83hPa,75.32%,0.00,0.00,0.00,387.02kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:32,33.70°C,1007.83hPa,75.35%,0.00,0.00,0.00,384.34kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:33,33.70°C,1007.83hPa,75.38%,0.00,0.00,0.00,385.01kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:33,33.70°C,1007.83hPa,75.38%,0.00,0.00,0.00,385.01kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:34,33.69°C,1007.83hPa,75.41%,0.00,0.00,0.00,385.90kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:36,33.68°C,1007.83hPa,75.46%,0.00,0.00,0.00,384.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:37,33.68°C,1007.83hPa,75.49%,0.00,0.00,0.00,385.45kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:37,33.68°C,1007.83hPa,75.49%,0.00,0.00,0.00,385.45kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:38,33.67°C,1007.83hPa,75.52%,0.00,0.00,0.00,384.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:40,33.67°C,1007.82hPa,75.56%,0.00,0.00,0.00,385.90kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:41,33.66°C,1007.82hPa,75.57%,0.00,0.00,0.00,383.46kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:41,33.66°C,1007.82hPa,75.57%,0.00,0.00,0.00,383.46kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:43,33.66°C,1007.82hPa,75.61%,0.00,0.00,0.00,385.23kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:44,33.65°C,1007.81hPa,75.64%,0.00,0.00,0.00,387.24kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:45,33.65°C,1007.82hPa,75.68%,0.00,0.00,0.00,385.23kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:45,33.65°C,1007.82hPa,75.68%,0.00,0.00,0.00,385.23kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:47,33.65°C,1007.83hPa,75.69%,0.00,0.00,0.00,385.23kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:48,33.64°C,1007.83hPa,75.72%,0.00,0.00,0.00,387.47kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:48,33.64°C,1007.83hPa,75.72%,0.00,0.00,0.00,387.47kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:49,33.64°C,1007.83hPa,75.74%,0.00,0.00,0.00,386.57kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:51,33.64°C,1007.83hPa,75.80%,0.00,0.00,0.00,385.68kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:52,33.63°C,1007.82hPa,75.81%,0.00,0.00,0.00,386.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:52,33.63°C,1007.82hPa,75.81%,0.00,0.00,0.00,386.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:53,33.63°C,1007.82hPa,75.82%,0.00,0.00,0.00,387.47kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:55,33.63°C,1007.82hPa,75.83%,0.00,0.00,0.00,386.57kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:56,33.62°C,1007.82hPa,75.87%,0.00,0.00,0.00,385.01kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:56,33.62°C,1007.82hPa,75.87%,0.00,0.00,0.00,385.01kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:58,33.62°C,1007.82hPa,75.90%,0.00,0.00,0.00,385.90kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:12:59,33.62°C,1007.82hPa,75.90%,0.00,0.00,0.00,386.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:00,33.61°C,1007.82hPa,75.93%,0.00,0.00,0.00,385.68kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:00,33.61°C,1007.82hPa,75.93%,0.00,0.00,0.00,385.68kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:02,33.61°C,1007.82hPa,75.95%,0.00,0.00,0.00,384.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:03,33.61°C,1007.82hPa,75.96%,0.00,0.00,0.00,384.34kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:03,33.61°C,1007.82hPa,75.96%,0.00,0.00,0.00,384.34kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:04,33.60°C,1007.83hPa,76.01%,0.00,0.00,0.00,388.82kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:06,33.60°C,1007.83hPa,76.03%,0.00,0.00,0.00,384.34kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:07,33.60°C,1007.83hPa,76.05%,0.00,0.00,0.00,386.35kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:07,33.60°C,1007.83hPa,76.05%,0.00,0.00,0.00,386.35kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:09,33.59°C,1007.83hPa,76.08%,0.00,0.00,0.00,385.23kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:10,33.59°C,1007.84hPa,76.08%,0.00,0.00,0.00,386.12kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:11,33.59°C,1007.84hPa,76.14%,0.00,0.00,0.00,387.24kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:11,33.59°C,1007.84hPa,76.14%,0.00,0.00,0.00,387.24kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:13,33.59°C,1007.84hPa,76.15%,0.00,0.00,0.00,387.47kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:14,33.58°C,1007.84hPa,76.17%,0.00,0.00,0.00,384.56kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:15,33.58°C,1007.84hPa,76.19%,0.00,0.00,0.00,384.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:15,33.58°C,1007.84hPa,76.19%,0.00,0.00,0.00,384.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:17,33.58°C,1007.85hPa,76.20%,0.00,0.00,0.00,387.47kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:18,33.58°C,1007.84hPa,76.21%,0.00,0.00,0.00,384.12kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:18,33.58°C,1007.84hPa,76.21%,0.00,0.00,0.00,384.12kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:19,33.57°C,1007.84hPa,76.23%,0.00,0.00,0.00,387.69kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:21,33.57°C,1007.83hPa,76.26%,0.00,0.00,0.00,385.90kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:22,33.57°C,1007.83hPa,76.28%,0.00,0.00,0.00,386.57kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:22,33.57°C,1007.83hPa,76.28%,0.00,0.00,0.00,386.57kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:24,33.57°C,1007.83hPa,76.30%,0.00,0.00,0.00,386.57kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:25,33.56°C,1007.83hPa,76.34%,0.00,0.00,0.00,387.02kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:26,33.56°C,1007.84hPa,76.35%,0.00,0.00,0.00,385.23kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:26,33.56°C,1007.84hPa,76.35%,0.00,0.00,0.00,385.23kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:28,33.56°C,1007.84hPa,76.36%,0.00,0.00,0.00,386.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:29,33.56°C,1007.84hPa,76.39%,0.00,0.00,0.00,384.56kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:30,33.56°C,1007.84hPa,76.41%,0.00,0.00,0.00,387.92kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:30,33.56°C,1007.84hPa,76.41%,0.00,0.00,0.00,387.92kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:32,33.56°C,1007.84hPa,76.42%,0.00,0.00,0.00,385.01kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:33,33.56°C,1007.84hPa,76.43%,0.00,0.00,0.00,386.12kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:33,33.56°C,1007.84hPa,76.43%,0.00,0.00,0.00,386.12kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:35,33.56°C,1007.84hPa,76.47%,0.00,0.00,0.00,387.47kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:36,33.55°C,1007.84hPa,76.48%,0.00,0.00,0.00,386.57kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:37,33.55°C,1007.83hPa,76.50%,0.00,0.00,0.00,387.69kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:37,33.55°C,1007.83hPa,76.50%,0.00,0.00,0.00,387.69kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:39,33.55°C,1007.83hPa,76.52%,0.00,0.00,0.00,385.45kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:40,33.55°C,1007.83hPa,76.55%,0.00,0.00,0.00,388.37kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:41,33.55°C,1007.84hPa,76.57%,0.00,0.00,0.00,385.23kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:41,33.55°C,1007.84hPa,76.57%,0.00,0.00,0.00,385.23kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:43,33.55°C,1007.84hPa,76.59%,0.00,0.00,0.00,385.68kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:44,33.55°C,1007.84hPa,76.60%,0.00,0.00,0.00,387.24kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:45,33.55°C,1007.85hPa,76.60%,0.00,0.00,0.00,386.12kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:45,33.55°C,1007.85hPa,76.60%,0.00,0.00,0.00,386.12kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:47,33.55°C,1007.84hPa,76.62%,0.00,0.00,0.00,387.02kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:48,33.55°C,1007.84hPa,76.64%,0.00,0.00,0.00,385.45kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:50,33.55°C,1007.83hPa,76.66%,0.00,0.00,0.00,385.45kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:50,33.55°C,1007.83hPa,76.66%,0.00,0.00,0.00,388.37kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:51,33.55°C,1007.83hPa,76.68%,0.00,0.00,0.00,387.69kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:52,33.55°C,1007.84hPa,76.70%,0.00,0.00,0.00,387.02kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:52,33.55°C,1007.84hPa,76.70%,0.00,0.00,0.00,387.02kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:54,33.55°C,1007.84hPa,76.71%,0.00,0.00,0.00,388.14kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:55,33.55°C,1007.84hPa,76.74%,0.00,0.00,0.00,387.24kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:56,33.55°C,1007.84hPa,76.72%,0.00,0.00,0.00,383.24kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:56,33.55°C,1007.84hPa,76.72%,0.00,0.00,0.00,383.24kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:58,33.55°C,1007.83hPa,76.74%,0.00,0.00,0.00,386.12kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:13:59,33.55°C,1007.83hPa,76.73%,0.00,0.00,0.00,387.02kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:01,33.55°C,1007.84hPa,76.75%,0.00,0.00,0.00,385.68kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:01,33.55°C,1007.84hPa,76.75%,0.00,0.00,0.00,385.68kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:02,33.55°C,1007.83hPa,76.74%,0.00,0.00,0.00,387.47kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:03,33.55°C,1007.83hPa,76.75%,0.00,0.00,0.00,386.12kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:05,33.55°C,1007.84hPa,76.76%,0.00,0.00,0.00,386.12kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:05,33.55°C,1007.84hPa,76.76%,0.00,0.00,0.00,386.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:06,33.55°C,1007.84hPa,76.80%,0.00,0.00,0.00,384.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:07,33.55°C,1007.84hPa,76.80%,0.00,0.00,0.00,387.02kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:07,33.55°C,1007.84hPa,76.80%,0.00,0.00,0.00,387.02kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:09,33.55°C,1007.84hPa,76.80%,0.00,0.00,0.00,383.90kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:10,33.55°C,1007.84hPa,76.82%,0.00,0.00,0.00,386.35kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:11,33.55°C,1007.84hPa,76.83%,0.00,0.00,0.00,384.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:11,33.55°C,1007.84hPa,76.83%,0.00,0.00,0.00,384.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:13,33.55°C,1007.84hPa,76.87%,0.00,0.00,0.00,387.69kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:14,33.55°C,1007.83hPa,76.88%,0.00,0.00,0.00,387.02kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:16,33.55°C,1007.84hPa,76.88%,0.00,0.00,0.00,385.68kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:16,33.55°C,1007.84hPa,76.88%,0.00,0.00,0.00,385.68kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:17,33.55°C,1007.84hPa,76.90%,0.00,0.00,0.00,384.79kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:18,33.55°C,1007.84hPa,76.90%,0.00,0.00,0.00,386.57kOhms,0.00,0.00
,NO LOCATION,2024-08-25 00:14:20,33.55°C,1007.84hPa,76.90%,0.00,0.00,0.00,386.57kOhms,0.00,0.00
